index,sourcetype,EventCode,Event_Description,timestamp,User,badge_access
security,history_access,,Access,2023-06-01 02:40:11.239441,,0
security,history_access,,Access,2023-05-30 16:26:11.239443,,0
security,history_access,,Access,2023-06-01 06:20:11.239445,,0
security,history_access,,Access,2023-05-31 19:32:11.239447,,0
security,win*,3164,,2023-05-28 00:43:11.239448,,1
security,win*,4488,,2023-05-29 16:12:11.239450,,1
security,history_access,,Access,2023-05-28 16:31:11.239452,,1
security,history_access,,Access,2023-05-30 02:00:11.239454,,0
security,history_access,,Access,2023-05-30 18:18:11.239456,,0
security,history_access,,Access,2023-06-02 01:15:11.239457,,1
security,history_access,,Access,2023-06-01 11:42:11.239459,,0
security,history_access,,Access,2023-06-03 03:14:11.239461,,1
security,history_access,,Access,2023-06-02 07:33:11.239462,,0
security,history_access,,Access,2023-05-28 19:44:11.239464,,0
security,win*,1244,,2023-06-02 17:47:11.239466,,1
security,win*,4089,,2023-05-27 19:27:11.239468,,0
security,win*,2901,,2023-06-03 09:09:11.239470,,1
security,history_access,,Access,2023-06-01 07:59:11.239472,,1
security,win*,4377,,2023-05-31 09:11:11.239473,,1
security,history_access,,Access,2023-05-27 23:44:11.239476,,0
security,win*,3617,,2023-06-01 02:57:11.239478,,0
security,win*,1506,,2023-05-29 00:46:11.239480,,1
security,win*,1591,,2023-06-02 03:44:11.239482,,0
security,win*,4559,,2023-05-28 21:17:11.239484,,0
security,history_access,,Access,2023-06-03 10:30:11.239486,,0
security,history_access,,Access,2023-05-30 02:04:11.239487,,1
security,history_access,,Access,2023-06-01 02:48:11.239489,,0
security,history_access,,Access,2023-06-02 06:20:11.239491,,1
security,history_access,,Access,2023-05-31 15:46:11.239494,,0
security,win*,1929,,2023-05-30 07:22:11.239496,,1
security,history_access,,Access,2023-05-27 18:35:11.239498,,0
security,win*,4364,,2023-06-03 09:15:11.239500,,1
security,win*,3742,,2023-05-28 07:05:11.239502,,1
security,history_access,,Access,2023-06-03 00:24:11.239504,,1
security,win*,842,,2023-05-27 22:12:11.239505,,0
security,win*,600,,2023-05-31 11:32:11.239508,,1
security,win*,4115,,2023-05-28 12:54:11.239510,,1
security,history_access,,Access,2023-05-31 23:12:11.239512,,1
security,history_access,,Access,2023-05-31 17:07:11.239513,,0
security,history_access,,Access,2023-06-01 09:48:11.239515,,1
security,history_access,,Access,2023-06-02 00:33:11.239516,,0
security,win*,766,,2023-05-29 04:46:11.239518,,0
security,win*,2222,,2023-05-30 01:12:11.239520,,0
security,history_access,,Access,2023-05-27 17:41:11.239522,,0
security,win*,4348,,2023-06-01 18:35:11.239524,,0
security,win*,4021,,2023-05-31 23:25:11.239526,,1
security,win*,4609,,2023-06-02 19:34:11.239528,,1
security,win*,601,,2023-06-03 05:38:11.239530,,0
security,win*,4193,,2023-06-02 09:14:11.239532,,1
security,history_access,,Access,2023-05-31 00:59:11.239534,,1
security,history_access,,Access,2023-06-03 01:20:11.239535,,1
security,win*,3022,,2023-05-30 11:15:11.239537,,0
security,win*,2900,,2023-05-31 16:21:11.239539,,0
security,win*,3742,,2023-05-30 05:39:11.239541,,1
security,history_access,,Access,2023-06-02 11:52:11.239543,,1
security,win*,4028,,2023-05-29 12:05:11.239546,,1
security,win*,1525,,2023-05-30 22:45:11.239548,,1
security,history_access,,Access,2023-05-31 18:50:11.239550,,0
security,win*,4620,,2023-06-02 21:59:11.239551,,0
security,history_access,,Access,2023-05-29 00:08:11.239554,,0
security,win*,1133,,2023-06-03 08:55:11.239555,,1
security,win*,4075,,2023-05-31 07:26:11.239557,,0
security,history_access,,Access,2023-05-28 18:13:11.239559,,0
security,history_access,,Access,2023-06-02 23:38:11.239561,,1
security,win*,3532,,2023-05-28 04:16:11.239563,,0
security,history_access,,Access,2023-06-03 14:44:11.239565,,0
security,history_access,,Access,2023-06-01 19:19:11.239566,,0
security,win*,1959,,2023-05-28 20:22:11.239568,,1
security,win*,1444,,2023-05-31 08:28:11.239570,,1
security,history_access,,Access,2023-06-01 18:47:11.239572,,1
security,win*,2227,,2023-05-31 15:16:11.239574,,0
security,win*,860,,2023-05-29 12:03:11.239576,,0
security,win*,2193,,2023-06-03 13:45:11.239578,,1
security,history_access,,Access,2023-06-01 13:12:11.239580,,1
security,win*,2414,,2023-06-01 09:27:11.239582,,0
security,history_access,,Access,2023-05-30 18:09:11.239584,,0
security,win*,3861,,2023-06-01 03:48:11.239585,,0
security,win*,1993,,2023-05-28 14:20:11.239587,,0
security,history_access,,Access,2023-05-29 23:06:11.239589,,1
security,history_access,,Access,2023-05-30 12:11:11.239591,,0
security,win*,3041,,2023-06-03 00:57:11.239593,,0
security,win*,4115,,2023-05-30 21:22:11.239595,,1
security,win*,4450,,2023-05-30 14:58:11.239597,,1
security,win*,2342,,2023-05-27 19:11:11.239599,,0
security,history_access,,Access,2023-06-03 11:58:11.239601,,1
security,win*,3217,,2023-05-28 02:42:11.239603,,0
security,win*,3239,,2023-06-01 12:31:11.239605,,1
security,history_access,,Access,2023-05-29 09:33:11.239607,,0
security,history_access,,Access,2023-06-01 09:17:11.239608,,0
security,win*,4320,,2023-05-27 19:58:11.239610,,0
security,history_access,,Access,2023-05-28 07:46:11.239612,,1
security,win*,3306,,2023-06-01 01:15:11.239614,,1
security,history_access,,Access,2023-06-02 01:38:11.239616,,1
security,win*,795,,2023-06-02 23:58:11.239618,,0
security,win*,668,,2023-05-31 06:03:11.239620,,0
security,win*,617,,2023-06-01 03:18:11.239622,,1
security,history_access,,Access,2023-05-29 01:48:11.239624,,0
security,win*,2824,,2023-06-01 14:47:11.239626,,0
security,win*,2415,,2023-06-03 07:19:11.239627,,1
security,win*,1084,,2023-06-02 13:06:11.239630,,1
security,history_access,,Access,2023-05-31 01:04:11.239633,,0
security,history_access,,Access,2023-06-03 10:23:11.239634,,0
security,win*,3406,,2023-05-30 18:52:11.239636,,1
security,history_access,,Access,2023-06-03 00:27:11.239638,,1
security,history_access,,Access,2023-05-31 10:19:11.239640,,1
security,win*,4601,,2023-06-01 23:13:11.239641,,1
security,history_access,,Access,2023-06-03 03:05:11.239645,,0
security,win*,914,,2023-06-02 16:18:11.239647,,0
security,win*,1525,,2023-05-28 09:58:11.239649,,1
security,history_access,,Access,2023-05-27 19:31:11.239651,,0
security,history_access,,Access,2023-05-28 02:33:11.239652,,1
security,history_access,,Access,2023-06-01 13:11:11.239654,,1
security,win*,1798,,2023-06-02 12:45:11.239656,,1
security,history_access,,Access,2023-05-31 22:50:11.239658,,0
security,win*,902,,2023-06-01 22:47:11.239660,,1
security,history_access,,Access,2023-05-28 02:31:11.239662,,0
security,win*,3210,,2023-06-01 22:20:11.239663,,0
security,history_access,,Access,2023-06-02 18:42:11.239665,,0
security,win*,3372,,2023-05-31 07:46:11.239667,,1
security,win*,3425,,2023-05-28 08:33:11.239669,,1
security,win*,4436,,2023-05-30 08:23:11.239671,,0
security,win*,2576,,2023-05-31 14:16:11.239673,,0
security,history_access,,Access,2023-06-01 02:45:11.239675,,0
security,history_access,,Access,2023-05-31 06:32:11.239677,,1
security,history_access,,Access,2023-05-29 04:04:11.239679,,0
security,history_access,,Access,2023-05-29 09:31:11.239681,,1
security,win*,751,,2023-06-01 11:26:11.239682,,0
security,win*,1478,,2023-05-31 00:56:11.239685,,1
security,win*,3296,,2023-05-28 22:28:11.239686,,0
security,win*,4355,,2023-06-02 17:55:11.239689,,0
security,win*,2842,,2023-05-30 23:14:11.239691,,1
security,win*,948,,2023-06-02 08:34:11.239693,,1
security,history_access,,Access,2023-05-29 07:30:11.239695,,0
security,win*,4409,,2023-06-02 01:33:11.239697,,0
security,history_access,,Access,2023-05-30 03:01:11.239699,,0
security,win*,3865,,2023-05-29 23:31:11.239700,,0
security,history_access,,Access,2023-05-31 00:47:11.239702,,1
security,history_access,,Access,2023-05-31 11:22:11.239704,,1
security,history_access,,Access,2023-05-29 23:33:11.239706,,1
security,history_access,,Access,2023-05-30 12:46:11.239707,,0
security,win*,976,,2023-06-02 16:53:11.239709,,1
security,history_access,,Access,2023-06-01 01:31:11.239711,,1
security,win*,2468,,2023-05-29 04:54:11.239713,,1
security,win*,2003,,2023-05-29 13:26:11.239715,,1
security,history_access,,Access,2023-06-01 18:09:11.239717,,1
security,win*,2752,,2023-06-01 18:04:11.239719,,0
security,history_access,,Access,2023-05-31 05:35:11.239721,,1
security,win*,2381,,2023-05-31 04:41:11.239722,,1
security,history_access,,Access,2023-05-28 08:00:11.239724,,0
security,win*,4484,,2023-05-27 17:50:11.239726,,0
security,history_access,,Access,2023-05-29 11:42:11.239728,,1
security,history_access,,Access,2023-05-28 02:47:11.239730,,0
security,win*,3128,,2023-05-30 10:27:11.239732,,1
security,history_access,,Access,2023-05-31 22:57:11.239734,,1
security,win*,1566,,2023-05-30 12:53:11.239735,,0
security,history_access,,Access,2023-05-28 19:40:11.239737,,1
security,win*,3682,,2023-06-01 12:56:11.239739,,1
security,history_access,,Access,2023-06-02 15:35:11.239741,,0
security,history_access,,Access,2023-05-30 01:22:11.239743,,0
security,win*,1370,,2023-06-03 05:16:11.239745,,1
security,win*,3006,,2023-05-31 13:31:11.239747,,0
security,history_access,,Access,2023-06-01 12:01:11.239748,,1
security,history_access,,Access,2023-05-30 22:27:11.239750,,0
security,history_access,,Access,2023-05-29 08:03:11.239752,,1
security,history_access,,Access,2023-05-27 21:41:11.239753,,0
security,history_access,,Access,2023-05-28 04:22:11.239755,,0
security,history_access,,Access,2023-05-29 05:29:11.239757,,1
security,history_access,,Access,2023-05-31 07:30:11.239759,,1
security,win*,4369,,2023-05-29 10:22:11.239760,,1
security,history_access,,Access,2023-05-28 16:38:11.239762,,0
security,history_access,,Access,2023-05-29 21:13:11.239764,,0
security,history_access,,Access,2023-05-28 16:49:11.239766,,1
security,win*,3915,,2023-05-31 18:32:11.239767,,0
security,history_access,,Access,2023-06-01 18:51:11.239769,,1
security,history_access,,Access,2023-05-29 05:11:11.239771,,1
security,win*,898,,2023-05-28 23:30:11.239773,,1
security,history_access,,Access,2023-06-03 15:22:11.239775,,0
security,win*,1933,,2023-05-30 14:48:11.239777,,0
security,history_access,,Access,2023-05-31 20:09:11.239779,,1
security,win*,929,,2023-06-01 12:19:11.239781,,1
security,history_access,,Access,2023-05-29 15:55:11.239783,,1
security,win*,3798,,2023-05-30 23:50:11.239785,,0
security,win*,1004,,2023-06-02 05:57:11.239787,,1
security,win*,3833,,2023-05-31 01:19:11.239789,,1
security,win*,1192,,2023-05-29 16:11:11.239792,,0
security,win*,1516,,2023-05-29 08:41:11.239794,,1
security,win*,1950,,2023-05-29 12:31:11.239797,,0
security,win*,1222,,2023-05-28 21:58:11.239798,,1
security,win*,1390,,2023-06-01 02:52:11.239801,,0
security,win*,2529,,2023-05-28 02:30:11.239803,,0
security,win*,3926,,2023-05-30 08:06:11.239805,,0
security,history_access,,Access,2023-05-30 10:15:11.239807,,1
security,win*,548,,2023-05-30 07:29:11.239808,,1
security,history_access,,Access,2023-05-28 04:33:11.239810,,0
security,history_access,,Access,2023-06-01 02:39:11.239812,,1
security,win*,4139,,2023-05-31 23:08:11.239814,,0
security,win*,3110,,2023-06-03 09:04:11.239816,,0
security,win*,4365,,2023-05-29 08:27:11.239818,,0
security,history_access,,Access,2023-05-30 02:22:11.239820,,1
security,history_access,,Access,2023-05-29 05:38:11.239822,,1
security,history_access,,Access,2023-06-02 07:48:11.239823,,1
security,win*,2067,,2023-05-27 22:23:11.239825,,0
security,win*,958,,2023-05-30 08:06:11.239827,,1
security,history_access,,Access,2023-05-31 06:01:11.239829,,1
security,win*,1968,,2023-05-29 11:53:11.239831,,0
security,win*,1214,,2023-06-02 10:27:11.239833,,0
security,win*,1221,,2023-05-28 07:36:11.239835,,1
security,win*,4145,,2023-05-29 15:16:11.239837,,1
security,win*,1928,,2023-05-31 09:22:11.239839,,1
security,history_access,,Access,2023-05-29 22:53:11.239841,,1
security,history_access,,Access,2023-05-28 17:35:11.239842,,1
security,win*,4272,,2023-06-01 13:25:11.239844,,1
security,win*,722,,2023-05-30 14:37:11.239846,,1
security,win*,550,,2023-06-02 13:43:11.239848,,1
security,win*,3017,,2023-05-28 01:27:11.239850,,1
security,history_access,,Access,2023-06-02 10:59:11.239852,,1
security,win*,4049,,2023-05-30 08:10:11.239854,,0
security,history_access,,Access,2023-05-29 07:51:11.239856,,0
security,history_access,,Access,2023-05-29 09:54:11.239858,,1
security,history_access,,Access,2023-06-01 09:46:11.239860,,1
security,win*,4268,,2023-06-02 11:28:11.239861,,0
security,win*,1270,,2023-05-29 20:09:11.239863,,0
security,win*,3086,,2023-05-30 03:17:11.239865,,1
security,history_access,,Access,2023-05-31 02:57:11.239867,,1
security,history_access,,Access,2023-05-28 11:13:11.239869,,1
security,history_access,,Access,2023-06-01 14:08:11.239871,,0
security,history_access,,Access,2023-05-29 06:23:11.239873,,0
security,win*,3610,,2023-05-31 15:19:11.239874,,1
security,history_access,,Access,2023-06-02 05:56:11.239876,,1
security,history_access,,Access,2023-05-29 01:39:11.239878,,1
security,history_access,,Access,2023-05-30 04:10:11.239880,,0
security,win*,3056,,2023-06-03 06:48:11.239881,,1
security,history_access,,Access,2023-05-27 20:03:11.239884,,1
security,win*,4620,,2023-05-31 03:21:11.239885,,1
security,win*,3633,,2023-06-03 12:24:11.239887,,0
security,history_access,,Access,2023-06-01 17:40:11.239889,,0
security,history_access,,Access,2023-06-02 03:53:11.239891,,0
security,win*,1467,,2023-05-30 09:57:11.239893,,0
security,win*,3749,,2023-05-29 15:56:11.239894,,0
security,win*,3459,,2023-05-28 11:19:11.239896,,0
security,win*,2035,,2023-06-03 04:42:11.239898,,1
security,win*,788,,2023-06-01 13:47:11.239900,,1
security,history_access,,Access,2023-06-01 09:13:11.239902,,1
security,history_access,,Access,2023-06-01 16:19:11.239904,,1
security,history_access,,Access,2023-05-28 12:50:11.239906,,0
security,win*,1234,,2023-05-28 00:45:11.239907,,1
security,history_access,,Access,2023-06-02 21:59:11.239910,,1
security,history_access,,Access,2023-06-02 21:49:11.239911,,0
security,win*,2568,,2023-06-02 19:04:11.239913,,1
security,win*,2927,,2023-05-31 05:41:11.239915,,1
security,history_access,,Access,2023-06-02 05:28:11.239917,,1
security,win*,2974,,2023-05-30 10:57:11.239919,,0
security,history_access,,Access,2023-05-28 15:31:11.239921,,0
security,history_access,,Access,2023-06-02 12:15:11.239923,,0
security,history_access,,Access,2023-06-03 10:57:11.239924,,0
security,history_access,,Access,2023-05-31 16:17:11.239926,,1
security,history_access,,Access,2023-05-27 19:51:11.239928,,0
security,history_access,,Access,2023-06-01 02:24:11.239929,,1
security,win*,1674,,2023-06-01 09:45:11.239931,,1
security,win*,907,,2023-05-29 07:36:11.239933,,0
security,history_access,,Access,2023-05-28 18:47:11.239935,,0
security,history_access,,Access,2023-06-03 02:16:11.239937,,0
security,win*,679,,2023-05-28 13:02:11.239940,,1
security,win*,3445,,2023-05-28 04:47:11.239942,,0
security,win*,3206,,2023-06-01 09:05:11.239944,,1
security,history_access,,Access,2023-05-30 17:05:11.239946,,0
security,history_access,,Access,2023-05-29 07:18:11.239947,,0
security,win*,1973,,2023-05-30 18:47:11.239949,,0
security,win*,2533,,2023-05-28 09:08:11.239951,,1
security,win*,2029,,2023-05-30 16:52:11.239953,,0
security,win*,4207,,2023-06-02 19:25:11.239955,,1
security,history_access,,Access,2023-06-03 05:43:11.239957,,0
security,history_access,,Access,2023-06-01 04:59:11.239959,,0
security,history_access,,Access,2023-06-02 17:41:11.239960,,1
security,history_access,,Access,2023-05-31 16:40:11.239962,,1
security,win*,3435,,2023-05-31 15:37:11.239964,,0
security,history_access,,Access,2023-05-31 11:42:11.239966,,0
security,win*,3605,,2023-06-01 03:58:11.239967,,0
security,win*,3068,,2023-05-29 10:35:11.239970,,1
security,win*,3487,,2023-05-28 03:42:11.239972,,1
security,history_access,,Access,2023-05-29 00:17:11.239974,,1
security,history_access,,Access,2023-06-03 14:50:11.239975,,1
security,win*,1723,,2023-05-30 04:55:11.239977,,1
security,win*,3261,,2023-06-02 02:04:11.239979,,1
security,history_access,,Access,2023-06-03 09:05:11.239981,,0
security,history_access,,Access,2023-05-31 03:13:11.239983,,1
security,win*,2022,,2023-06-02 06:53:11.239984,,0
security,history_access,,Access,2023-05-30 14:40:11.239986,,1
security,win*,4213,,2023-06-01 05:58:11.239988,,1
security,win*,3740,,2023-05-28 02:56:11.239990,,0
security,win*,2406,,2023-05-30 07:30:11.239992,,1
security,win*,2699,,2023-06-02 03:08:11.239995,,0
security,win*,2275,,2023-05-30 15:05:11.239996,,0
security,history_access,,Access,2023-05-31 21:34:11.239999,,0
security,win*,2522,,2023-05-31 07:35:11.240000,,0
security,history_access,,Access,2023-06-02 10:21:11.240002,,0
security,win*,2264,,2023-06-01 04:12:11.240004,,1
security,win*,3071,,2023-05-29 18:30:11.240006,,1
security,history_access,,Access,2023-05-31 05:31:11.240008,,1
security,win*,2243,,2023-05-28 16:28:11.240010,,0
security,history_access,,Access,2023-06-02 06:44:11.240012,,0
security,history_access,,Access,2023-06-03 00:31:11.240014,,0
security,history_access,,Access,2023-06-03 12:52:11.240016,,1
security,win*,972,,2023-05-29 02:20:11.240017,,0
security,win*,2222,,2023-05-27 19:51:11.240019,,0
security,win*,1628,,2023-05-29 16:22:11.240021,,0
security,history_access,,Access,2023-06-01 08:59:11.240023,,1
security,history_access,,Access,2023-05-29 07:07:11.240025,,1
security,history_access,,Access,2023-05-29 19:50:11.240027,,1
security,history_access,,Access,2023-06-02 16:31:11.240029,,1
security,win*,3414,,2023-05-28 19:43:11.240032,,1
security,history_access,,Access,2023-06-02 15:02:11.240034,,0
security,history_access,,Access,2023-05-28 11:05:11.240036,,0
security,history_access,,Access,2023-05-28 06:43:11.240037,,0
security,history_access,,Access,2023-05-30 17:53:11.240039,,1
security,win*,1699,,2023-05-30 18:03:11.240041,,0
security,win*,1486,,2023-05-31 08:15:11.240043,,1
security,history_access,,Access,2023-05-31 13:11:11.240045,,1
security,win*,2155,,2023-05-29 10:21:11.240046,,0
security,win*,3613,,2023-05-28 01:59:11.240049,,1
security,history_access,,Access,2023-06-01 23:34:11.240051,,1
security,win*,2363,,2023-06-01 15:38:11.240053,,1
security,history_access,,Access,2023-05-28 02:30:11.240055,,0
security,history_access,,Access,2023-05-30 11:13:11.240056,,0
security,history_access,,Access,2023-06-02 11:19:11.240058,,0
security,win*,4141,,2023-05-30 20:48:11.240060,,0
security,history_access,,Access,2023-05-29 23:10:11.240062,,1
security,history_access,,Access,2023-06-03 05:26:11.240063,,1
security,history_access,,Access,2023-05-29 01:58:11.240065,,0
security,history_access,,Access,2023-06-03 08:49:11.240067,,0
security,history_access,,Access,2023-06-03 06:33:11.240069,,1
security,history_access,,Access,2023-05-28 09:10:11.240070,,0
security,history_access,,Access,2023-05-28 21:16:11.240072,,1
security,win*,1595,,2023-05-27 20:45:11.240074,,0
security,history_access,,Access,2023-06-02 08:06:11.240076,,0
security,win*,3583,,2023-05-28 17:38:11.240077,,0
security,win*,3668,,2023-05-31 17:33:11.240079,,0
security,history_access,,Access,2023-05-27 17:47:11.240081,,1
security,win*,899,,2023-06-03 00:58:11.240083,,1
security,win*,3877,,2023-05-28 09:20:11.240085,,0
security,history_access,,Access,2023-05-30 19:45:11.240089,,1
security,history_access,,Access,2023-05-29 02:13:11.240091,,1
security,win*,689,,2023-05-31 05:09:11.240092,,1
security,history_access,,Access,2023-06-02 09:08:11.240094,,0
security,history_access,,Access,2023-05-29 08:23:11.240096,,1
security,history_access,,Access,2023-05-27 22:17:11.240098,,1
security,win*,1041,,2023-05-31 20:35:11.240099,,1
security,win*,3843,,2023-05-28 12:16:11.240101,,0
security,history_access,,Access,2023-06-02 09:53:11.240103,,1
security,win*,3999,,2023-05-31 15:38:11.240105,,0
security,win*,2978,,2023-05-29 13:51:11.240107,,0
security,win*,3147,,2023-05-29 13:05:11.240109,,0
security,win*,2340,,2023-05-31 12:38:11.240111,,0
security,win*,3214,,2023-05-29 01:35:11.240113,,1
security,win*,2552,,2023-05-28 09:38:11.240115,,1
security,history_access,,Access,2023-05-30 00:37:11.240117,,1
security,history_access,,Access,2023-05-30 02:18:11.240119,,1
security,history_access,,Access,2023-06-02 17:37:11.240120,,0
security,win*,1118,,2023-05-29 11:06:11.240122,,1
security,history_access,,Access,2023-05-31 00:19:11.240124,,0
security,history_access,,Access,2023-05-29 04:26:11.240126,,0
security,win*,2386,,2023-06-02 14:51:11.240127,,0
security,history_access,,Access,2023-05-29 11:20:11.240129,,0
security,history_access,,Access,2023-06-01 19:54:11.240131,,0
security,history_access,,Access,2023-05-29 23:44:11.240133,,0
security,win*,1202,,2023-06-02 22:16:11.240134,,1
security,history_access,,Access,2023-06-02 17:40:11.240136,,0
security,history_access,,Access,2023-05-29 02:59:11.240138,,1
security,win*,3394,,2023-06-03 04:33:11.240140,,1
security,history_access,,Access,2023-05-31 22:47:11.240142,,1
security,win*,1426,,2023-05-27 17:41:11.240144,,1
security,win*,2951,,2023-05-29 14:26:11.240146,,1
security,history_access,,Access,2023-05-29 10:56:11.240148,,1
security,win*,2727,,2023-05-29 18:07:11.240150,,0
security,history_access,,Access,2023-05-31 12:10:11.240152,,1
security,win*,2010,,2023-06-03 09:40:11.240153,,1
security,win*,4471,,2023-05-29 02:20:11.240155,,1
security,history_access,,Access,2023-06-02 18:49:11.240158,,1
security,history_access,,Access,2023-06-02 23:28:11.240159,,1
security,history_access,,Access,2023-06-02 17:47:11.240161,,1
security,win*,982,,2023-05-29 14:00:11.240163,,1
security,win*,4349,,2023-05-29 17:18:11.240165,,0
security,history_access,,Access,2023-05-28 10:54:11.240167,,1
security,win*,4090,,2023-05-30 23:56:11.240169,,0
security,history_access,,Access,2023-05-29 17:02:11.240171,,1
security,history_access,,Access,2023-05-30 20:40:11.240173,,1
security,win*,4493,,2023-06-01 21:45:11.240174,,1
security,win*,809,,2023-06-02 19:46:11.240176,,1
security,win*,1480,,2023-05-31 20:32:11.240178,,0
security,history_access,,Access,2023-06-03 09:55:11.240180,,1
security,win*,1652,,2023-06-01 19:34:11.240182,,1
security,win*,3582,,2023-06-01 02:44:11.240184,,0
security,history_access,,Access,2023-05-28 01:29:11.240186,,0
security,history_access,,Access,2023-06-02 06:34:11.240188,,0
security,win*,1437,,2023-05-30 18:51:11.240189,,1
security,history_access,,Access,2023-05-29 02:20:11.240191,,1
security,history_access,,Access,2023-05-30 23:31:11.240193,,0
security,win*,3483,,2023-06-02 15:15:11.240195,,1
security,history_access,,Access,2023-05-28 07:16:11.240197,,0
security,history_access,,Access,2023-05-29 11:59:11.240199,,1
security,win*,3185,,2023-05-30 16:35:11.240200,,1
security,history_access,,Access,2023-05-30 13:08:11.240202,,0
security,win*,1739,,2023-05-28 12:49:11.240204,,1
security,win*,2411,,2023-05-30 01:01:11.240206,,1
security,win*,3808,,2023-05-29 14:46:11.240208,,1
security,win*,3680,,2023-06-02 00:21:11.240210,,1
security,win*,3277,,2023-05-28 00:14:11.240212,,0
security,history_access,,Access,2023-05-28 11:04:11.240214,,0
security,win*,2949,,2023-05-28 07:18:11.240216,,1
security,history_access,,Access,2023-06-01 17:36:11.240218,,1
security,win*,1051,,2023-05-30 23:22:11.240219,,0
security,history_access,,Access,2023-05-29 06:59:11.240222,,0
security,history_access,,Access,2023-06-01 10:05:11.240223,,0
security,win*,769,,2023-05-29 05:43:11.240225,,1
security,win*,1851,,2023-05-28 03:53:11.240227,,1
security,win*,4581,,2023-06-02 09:19:11.240229,,0
security,history_access,,Access,2023-05-31 06:45:11.240231,,1
security,history_access,,Access,2023-05-28 22:40:11.240232,,1
security,history_access,,Access,2023-06-01 08:07:11.240236,,0
security,win*,3555,,2023-06-01 02:00:11.240237,,0
security,win*,3576,,2023-05-30 08:09:11.240239,,0
security,history_access,,Access,2023-06-02 05:23:11.240241,,1
security,history_access,,Access,2023-06-02 06:05:11.240243,,1
security,history_access,,Access,2023-06-02 17:56:11.240245,,1
security,history_access,,Access,2023-05-31 13:12:11.240247,,0
security,win*,2045,,2023-05-29 20:29:11.240249,,0
security,history_access,,Access,2023-05-31 08:05:11.240251,,1
security,history_access,,Access,2023-05-28 03:29:11.240252,,0
security,win*,3121,,2023-06-02 16:21:11.240254,,0
security,history_access,,Access,2023-05-30 23:06:11.240256,,1
security,win*,1176,,2023-05-29 19:48:11.240258,,1
security,history_access,,Access,2023-06-02 06:22:11.240260,,1
security,history_access,,Access,2023-06-02 17:11:11.240262,,1
security,history_access,,Access,2023-06-01 22:56:11.240263,,1
security,history_access,,Access,2023-05-29 22:49:11.240265,,1
security,win*,3974,,2023-05-29 12:38:11.240267,,1
security,history_access,,Access,2023-06-03 07:46:11.240268,,0
security,win*,1429,,2023-05-28 14:49:11.240270,,1
security,history_access,,Access,2023-05-31 22:52:11.240272,,1
security,win*,3930,,2023-05-28 07:50:11.240274,,1
security,history_access,,Access,2023-06-03 08:24:11.240277,,0
security,history_access,,Access,2023-05-27 18:31:11.240279,,0
security,history_access,,Access,2023-05-31 16:22:11.240280,,1
security,win*,2806,,2023-06-03 00:59:11.240282,,0
security,win*,1005,,2023-06-02 08:16:11.240284,,0
security,win*,1368,,2023-05-29 21:40:11.240286,,0
security,history_access,,Access,2023-05-30 15:41:11.240288,,1
security,win*,707,,2023-05-28 13:38:11.240290,,1
security,history_access,,Access,2023-06-02 17:34:11.240292,,0
security,history_access,,Access,2023-05-29 11:16:11.240293,,0
security,history_access,,Access,2023-05-30 18:42:11.240295,,1
security,history_access,,Access,2023-06-03 00:24:11.240297,,1
security,history_access,,Access,2023-05-28 17:28:11.240299,,1
security,history_access,,Access,2023-05-30 07:56:11.240300,,0
security,history_access,,Access,2023-06-01 00:01:11.240302,,1
security,history_access,,Access,2023-06-01 17:08:11.240304,,0
security,history_access,,Access,2023-06-01 04:36:11.240305,,0
security,win*,610,,2023-05-30 07:16:11.240307,,1
security,win*,3024,,2023-06-03 05:27:11.240309,,1
security,history_access,,Access,2023-05-29 00:58:11.240311,,0
security,win*,4046,,2023-05-28 11:31:11.240313,,1
security,history_access,,Access,2023-06-03 05:34:11.240315,,1
security,win*,1786,,2023-05-29 13:22:11.240316,,0
security,win*,1185,,2023-06-02 03:42:11.240318,,1
security,win*,2634,,2023-05-29 22:10:11.240321,,0
security,win*,2053,,2023-05-30 15:49:11.240323,,1
security,win*,2442,,2023-05-30 02:41:11.240325,,0
security,history_access,,Access,2023-06-02 12:08:11.240327,,0
security,win*,2117,,2023-05-31 22:35:11.240328,,0
security,win*,741,,2023-05-31 22:35:11.240330,,0
security,history_access,,Access,2023-05-28 03:56:11.240332,,1
security,history_access,,Access,2023-05-31 14:14:11.240334,,0
security,history_access,,Access,2023-06-03 06:33:11.240336,,0
security,win*,2207,,2023-05-29 12:04:11.240337,,1
security,history_access,,Access,2023-06-02 12:03:11.240339,,1
security,win*,1607,,2023-05-28 02:05:11.240341,,0
security,win*,3887,,2023-06-01 06:48:11.240343,,1
security,win*,2517,,2023-06-03 04:41:11.240345,,1
security,history_access,,Access,2023-05-30 18:55:11.240347,,1
security,history_access,,Access,2023-05-31 12:42:11.240349,,0
security,win*,3426,,2023-06-03 08:17:11.240350,,1
security,history_access,,Access,2023-05-28 15:35:11.240352,,1
security,win*,2529,,2023-05-30 16:45:11.240354,,1
security,history_access,,Access,2023-05-30 03:53:11.240356,,1
security,win*,1434,,2023-05-28 19:30:11.240358,,0
security,history_access,,Access,2023-06-02 18:23:11.240360,,0
security,win*,2510,,2023-05-31 09:15:11.240361,,0
security,history_access,,Access,2023-05-31 18:27:11.240363,,0
security,history_access,,Access,2023-05-29 19:34:11.240365,,1
security,history_access,,Access,2023-05-30 06:13:11.240367,,0
security,history_access,,Access,2023-05-31 01:32:11.240368,,1
